Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
22619192,01/30/2012 12:00 AM,01/30/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,409 WEST 13 STREET,WEST 13 STREET,9 AVENUE,WASHINGTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,982481,209057,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74048961663945,-74.00638369066094,"(40.74048961663945, -74.00638369066094)"
22646539,02/03/2012 12:00 AM,02/03/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10026,177 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,WEST 118 STREET,WEST 119 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997315,232811,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80567864539983,-73.95280689326822,"(40.80567864539983, -73.95280689326822)"
23335800,06/01/2012 12:00 AM,06/01/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10036,265 WEST 45 STREET,WEST 45 STREET,SHUBERT ALLEY,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,05 MANHATTAN,MANHATTAN,987693,215741,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75883501748563,-73.98757201780444,"(40.75883501748563, -73.98757201780444)"
22654719,02/05/2012 12:00 AM,02/05/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10019,350 WEST 50 STREET,WEST 50 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,987586,217280,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763059218432,-73.98795748530982,"(40.763059218432, -73.98795748530982)"
22702968,02/12/2012 12:00 AM,02/12/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10011,250 WEST 14 STREET,WEST 14 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983938,208570,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73915309400713,-74.00112587424078,"(40.73915309400713, -74.00112587424078)"
21781453,10/31/2011 12:00 AM,10/31/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10001,20 WEST 29 STREET,WEST 29 STREET,5 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,05 MANHATTAN,MANHATTAN,987567,210988,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74578928442051,-73.98802917671404,"(40.74578928442051, -73.98802917671404)"
22384507,12/23/2011 12:00 AM,12/23/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10027,,,,,RIVERSIDE DRIVE,WEST  134 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,995760,238256,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82062581288381,-73.95841449205317,"(40.82062581288381, -73.95841449205317)"
22562994,01/21/2012 12:00 AM,01/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10011,453 WEST 17 STREET,WEST 17 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,982595,210233,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743717465597626,-74.00597259463365,"(40.743717465597626, -74.00597259463365)"
22429367,01/02/2012 12:00 AM,01/02/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10003,,,,,EAST   20 STREET,THIRD AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,988543,207772,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7369617452575,-73.98450891288451,"(40.7369617452575, -73.98450891288451)"
22562657,01/21/2012 12:00 AM,01/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10011,12 WEST 10 STREET,WEST 10 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,985299,206594,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73372940549121,-73.99621491683571,"(40.73372940549121, -73.99621491683571)"
22604437,01/27/2012 12:00 AM,01/27/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10019,304 WEST 56 STREET,WEST 56 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,988716,218443,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76625085450769,-73.98387756352922,"(40.76625085450769, -73.98387756352922)"
23672057,07/25/2012 12:00 AM,07/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10012,144 SULLIVAN STREET,SULLIVAN STREET,PRINCE STREET,WEST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983716,204151,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727024014513745,-74.001926626341,"(40.727024014513745, -74.001926626341)"
22604440,01/28/2012 12:00 AM,01/28/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10002,161 LUDLOW STREET,LUDLOW STREET,STANTON STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987661,202106,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72141034382407,-73.98769444021134,"(40.72141034382407, -73.98769444021134)"
23672842,07/24/2012 12:00 AM,07/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,234 WEST 4 STREET,WEST 4 STREET,WEST 10 STREET,CHARLES STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983416,206820,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73434974274908,-74.00300933150363,"(40.73434974274908, -74.00300933150363)"
22477985,01/09/2012 12:00 AM,01/09/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10009,62 AVENUE C,AVENUE C,EAST 4 STREET,EAST 5 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,989817,202545,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72261419868281,-73.97991606884368,"(40.72261419868281, -73.97991606884368)"
23672841,07/24/2012 12:00 AM,07/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10029,172 EAST 106 STREET,EAST 106 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,11 MANHATTAN,MANHATTAN,999371,227778,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79186115522968,-73.94539159044066,"(40.79186115522968, -73.94539159044066)"
22665467,02/06/2012 12:00 AM,02/06/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10013,,,,,CHURCH STREET,WALKER STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,01 MANHATTAN,MANHATTAN,983038,201398,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71946762906772,-74.0043722965949,"(40.71946762906772, -74.0043722965949)"
22654756,02/04/2012 12:00 AM,02/04/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10023,27 WEST 72 STREET,WEST 72 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,07 MANHATTAN,MANHATTAN,990532,222286,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77679778223778,-73.97731813973823,"(40.77679778223778, -73.97731813973823)"
23298497,05/26/2012 12:00 AM,05/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10012,144 SULLIVAN STREET,SULLIVAN STREET,PRINCE STREET,WEST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983716,204151,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727024014513745,-74.001926626341,"(40.727024014513745, -74.001926626341)"
22565559,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10003,34 EAST 4 STREET,EAST 4 STREET,LAFAYETTE STREET,BOWERY,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,986358,204322,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72749313280065,-73.99239446269344,"(40.72749313280065, -73.99239446269344)"
22583177,01/24/2012 12:00 AM,01/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10012,162 BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,984232,204726,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72860226543579,-74.00006494399899,"(40.72860226543579, -74.00006494399899)"
23674517,07/25/2012 12:00 AM,07/25/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10009,413 EAST 12 STREET,EAST 12 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,988959,205162,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72979772546219,-73.98300962335792,"(40.72979772546219, -73.98300962335792)"
23297642,05/26/2012 12:00 AM,05/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10034,4966 BROADWAY,BROADWAY,WEST 207 STREET,ISHAM STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1006335,255520,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86799030123644,-73.92015028735669,"(40.86799030123644, -73.92015028735669)"
22565575,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10011,453 WEST 17 STREET,WEST 17 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,982595,210233,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743717465597626,-74.00597259463365,"(40.743717465597626, -74.00597259463365)"
22568845,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10034,221 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1004321,254679,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.865686821871535,-73.9274345469882,"(40.865686821871535, -73.9274345469882)"
23195534,05/08/2012 12:00 AM,05/08/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10016,181 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 31 STREET,EAST 32 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,989515,210566,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744630054902935,-73.98099931014639,"(40.744630054902935, -73.98099931014639)"
22510110,01/13/2012 12:00 AM,01/13/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10001,547 WEST 28 STREET,WEST 28 STREET,HIGH LINE,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,983291,213069,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.751501675532225,-74.00346126135827,"(40.751501675532225, -74.00346126135827)"
22571698,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,18 9 AVENUE,9 AVENUE,LITTLE WEST 12 STREET,WEST 13 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,982598,208920,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74011360831931,-74.0059614457069,"(40.74011360831931, -74.0059614457069)"
24199442,10/14/2012 12:00 AM,10/14/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10011,236 WEST 23 STREET,WEST 23 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,985135,210546,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74457668291661,-73.99680615443094,"(40.74457668291661, -73.99680615443094)"
24199039,10/14/2012 12:00 AM,10/14/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,182 WEST 4 STREET,WEST 4 STREET,JONES STREET,BARROW STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983742,206145,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73249705846839,-74.0018329711023,"(40.73249705846839, -74.0018329711023)"
22620005,01/30/2012 12:00 AM,01/30/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10002,49 ESSEX STREET,ESSEX STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987219,200307,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.716472680890384,-73.98928979760407,"(40.716472680890384, -73.98928979760407)"
24199876,10/14/2012 12:00 AM,10/14/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10012,144 SULLIVAN STREET,SULLIVAN STREET,PRINCE STREET,WEST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983716,204151,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727024014513745,-74.001926626341,"(40.727024014513745, -74.001926626341)"
22519129,01/14/2012 12:00 AM,01/14/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10034,2 SEAMAN AVENUE,SEAMAN AVENUE,DYCKMAN STREET,CUMMING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1004197,254915,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8663348510651,-73.92788215861218,"(40.8663348510651, -73.92788215861218)"
22645663,02/03/2012 12:00 AM,02/03/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10003,78 EAST 4 STREET,EAST 4 STREET,BOWERY,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987018,203933,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726425240609096,-73.9900133823847,"(40.726425240609096, -73.9900133823847)"
24385411,11/11/2012 12:00 AM,11/11/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10002,199 BOWERY,BOWERY,SPRING STREET,RIVINGTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,985996,202009,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.721144587541026,-73.99370113700846,"(40.721144587541026, -73.99370113700846)"
23297716,05/26/2012 12:00 AM,05/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10009,171 AVENUE C,AVENUE C,EAST 10 STREET,EAST 11 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,990542,203853,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726203855395745,-73.97729928112015,"(40.726203855395745, -73.97729928112015)"
22680468,02/08/2012 12:00 AM,02/08/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10036,510 WEST 42 STREET,WEST 42 STREET,AMTRAK RAILROAD,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,985180,216206,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76011194486901,-73.99664297270249,"(40.76011194486901, -73.99664297270249)"
22549218,01/18/2012 12:00 AM,01/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10002,152 ORCHARD STREET,ORCHARD STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987330,201857,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720727020341954,-73.98888867325437,"(40.720727020341954, -73.98888867325437)"
22579943,01/24/2012 12:00 AM,01/24/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10009,58 AVENUE B,AVENUE B,EAST 4 STREET,EAST 5 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,989119,202839,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72342156923802,-73.98243401378208,"(40.72342156923802, -73.98243401378208)"
23296080,05/26/2012 12:00 AM,05/26/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,74 7 AVENUE SOUTH,7 AVENUE SOUTH,COMMERCE STREET,BLEECKER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983230,205987,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73206334302843,-74.00368035109396,"(40.73206334302843, -74.00368035109396)"
22574010,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,,,,,GREENWICH STREET,GANSEVOORT STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,982463,208662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73940543614299,-74.00644854131382,"(40.73940543614299, -74.00644854131382)"
21733029,10/25/2011 12:00 AM,10/25/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10022,125 EAST 54 STREET,EAST 54 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/25/2011 12:00 AM,05 MANHATTAN,MANHATTAN,992243,215900,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75926848917495,-73.9711479786182,"(40.75926848917495, -73.9711479786182)"
22571736,01/22/2012 12:00 AM,01/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10033,589 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 185 STREET,WEST 187 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1001667,250658,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85465602459483,-73.93704036428274,"(40.85465602459483, -73.93704036428274)"
22427304,12/31/2011 12:00 AM,12/31/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10016,206 EAST 34 STREET,EAST 34 STREET,3 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,,,ADDRESS,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,990397,210914,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74558465863833,-73.977815970671,"(40.74558465863833, -73.977815970671)"
24193165,10/13/2012 12:00 AM,10/13/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10014,182 WEST 4 STREET,WEST 4 STREET,JONES STREET,BARROW STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,983742,206145,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73249705846839,-74.0018329711023,"(40.73249705846839, -74.0018329711023)"
22660047,02/05/2012 12:00 AM,02/05/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Bar/Restaurant,10009,189 EAST 3 STREET,EAST 3 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,988744,202696,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72302926731677,-73.9837870040467,"(40.72302926731677, -73.9837870040467)"
